timesteps,wall_min,level,episodes_at_level,success_rate,fail_rate,top_failure,final_abs_heading_err,ep_rew_mean
102400,1.6214865843454997,V1,64,0.984375,0,,0.14276410488339905,336.70037841796875
106496,1.6888462940851847,V1,66,0.9848484848484849,0,,0.13130627307913356,336.2375183105469
110592,1.7553222179412842,V1,68,0.9852941176470589,0,,0.13331974888792744,336.6711730957031
114688,1.821245582898458,V1,70,0.9857142857142858,0,,0.13550779936583054,336.24945068359375
118784,1.8874305725097655,V1,74,0.9864864864864865,0,,0.13232684640572628,336.04132080078125
122880,1.9533526301383972,V1,76,0.9868421052631579,0,,0.12778805630125284,335.924560546875
126976,2.0191960175832113,V1,78,0.9871794871794872,0,,0.12888049095628273,335.9020690917969
131072,2.083088227113088,V1,80,0.9875,0,,0.1233781835194426,336.2981872558594
135168,2.1519352078437803,V1,84,0.9880952380952381,0,,0.11734098645650387,335.93011474609375
139264,2.2158127586046854,V1,86,0.9883720930232558,0,,0.11872818909134007,336.3134765625
143360,2.2784425099690755,V1,88,0.9886363636363636,0,,0.11276934998305603,336.39813232421875
147456,2.3441636482874553,V1,92,0.9891304347826086,0,,0.11766140449985198,336.2268371582031
151552,2.4059765497843424,V1,94,0.9893617021276596,0,,0.11944697520704477,336.2654113769531
155648,2.4698631366093955,V1,96,0.9895833333333334,0,,0.11931572794136752,336.0428771972656
159744,2.5342854142189024,V1,98,0.9897959183673469,0,,0.12314414917265662,336.026123046875
163840,2.5990924795468646,V2,2,1.0,0,,0.1568003310487427,336.73065185546875
167936,2.663835926850637,V2,4,1.0,0,,0.12171235474468922,336.84161376953125
172032,2.7266626715660096,V2,6,1.0,0,,0.1306425242036736,337.1530456542969
176128,2.7912558873494464,V2,10,1.0,0,,0.11883002572262384,337.12286376953125
180224,2.8575533270835876,V2,12,1.0,0,,0.12286036644434913,336.72906494140625
184320,2.9238629857699077,V2,14,1.0,0,,0.11349993941637797,336.8217468261719
188416,2.9909497141838073,V2,16,1.0,0,,0.11529831589098594,336.8203125
192512,3.057213850816091,V2,20,1.0,0,,0.10885389060735626,336.2911071777344
196608,3.121281890074412,V2,22,1.0,0,,0.11131422977139946,336.3294982910156
200704,3.185416078567505,V2,24,1.0,0,,0.11041315951409854,335.9080505371094
204800,3.249444878101349,V2,28,1.0,0,,0.10912903551098145,335.9805603027344
208896,3.318346953392029,V2,30,1.0,0,,0.11126301604159856,335.94207763671875
212992,3.3899621248245237,V2,32,1.0,0,,0.10637404580553034,335.6893005371094
217088,3.454819556077321,V2,34,1.0,0,,0.10732457500601905,335.3919982910156
221184,3.5233437180519105,V2,38,1.0,0,,0.10860193820804999,335.2205505371094
225280,3.5873427351315814,V2,40,1.0,0,,0.10746933530330134,335.4237365722656
229376,3.6506019790967303,V2,42,1.0,0,,0.11074778728443854,334.8037109375
233472,3.713797374566396,V2,44,1.0,0,,0.11085698293849115,335.09295654296875
237568,3.778783706823985,V2,48,1.0,0,,0.10900579211674422,334.6340637207031
241664,3.8426337122917174,V2,50,1.0,0,,0.11316355678513482,334.4994201660156
245760,3.9073267777760825,V2,52,1.0,0,,0.11110514168282556,334.3966064453125
249856,3.970297221342723,V2,56,1.0,0,,0.10837824073456012,334.0216064453125
253952,4.035602561632792,V2,58,1.0,0,,0.10901484469085354,334.0238037109375
258048,4.102229162057241,V2,60,1.0,0,,0.11225712321186113,333.7638244628906
262144,4.166682620843251,V2,62,1.0,0,,0.11240434322215787,333.650390625
266240,4.232607531547546,V2,66,1.0,0,,0.11081893122023725,333.7768859863281
270336,4.297999258836111,V2,68,1.0,0,,0.11405753709545731,333.32830810546875
274432,4.362496713797252,V2,70,1.0,0,,0.11556159378311345,333.35662841796875
278528,4.434041098753611,V2,74,1.0,0,,0.11628169455938785,333.47100830078125
282624,4.497270854314168,V2,76,1.0,0,,0.11926727624738145,333.61163330078125
286720,4.563191831111908,V2,78,1.0,0,,0.121043392332552,333.6459045410156
290816,4.626316793759664,V2,80,1.0,0,,0.11974196406599451,333.1368408203125
294912,4.6907828688621525,V2,84,1.0,0,,0.12349831966696971,333.3852844238281
299008,4.7539186835289,V2,86,1.0,0,,0.12727831438640724,333.1237487792969
303104,4.8157997846603395,V2,88,1.0,0,,0.12447954299996869,333.1475830078125
307200,4.879196802775065,V2,92,1.0,0,,0.12723878236286243,332.7872314453125
311296,4.942020924886068,V2,94,1.0,0,,0.12490647444708589,332.88336181640625
315392,5.002615674336751,V2,96,1.0,0,,0.12488950165418362,332.7438659667969
319488,5.0654419700304665,V2,98,1.0,0,,0.123873051425165,332.5575866699219
323584,5.130636370182037,V3,2,1.0,0,,0.08385511540165425,332.16290283203125
327680,5.195222119490306,V3,4,1.0,0,,0.11598114934863091,332.15472412109375
331776,5.258018676439921,V3,6,1.0,0,,0.10554802671294776,331.7051086425781
335872,5.320105357964834,V3,8,1.0,0,,0.0947471255332637,331.3448181152344
339968,5.38387492497762,V3,12,1.0,0,,0.0988069442128842,331.5040283203125
344064,5.4455086350440975,V3,14,1.0,0,,0.09457641648314384,331.4321594238281
348160,5.508341813087464,V3,16,1.0,0,,0.09243385325405096,331.02362060546875
352256,5.575941316286722,V3,20,1.0,0,,0.0889866957814041,330.9276428222656
356352,5.639964775244395,V3,22,0.9090909090909091,0,,0.09223241883646677,330.1413269042969
360448,5.702610349655151,V3,24,0.9166666666666666,0,,0.09576380131088576,330.265625
364544,5.764958314100901,V3,26,0.9230769230769231,0,,0.09812579906618865,329.9663391113281
368640,5.829292174180349,V3,30,0.9333333333333333,0,,0.09943637755622833,329.328369140625
372736,5.892962988217672,V3,32,0.9375,0,,0.10231708925390104,329.1194152832031
376832,5.956724381446838,V3,34,0.9411764705882353,0,,0.10472508591439965,329.0711669921875
380928,6.022585912545522,V3,38,0.9210526315789473,0,,0.10158769333098527,326.9203186035156
385024,6.086507232983907,V3,40,0.9,0,,0.10047457372356883,325.3160705566406
389120,6.149391404787699,V3,42,0.9047619047619048,0,,0.09904063667865236,325.61212158203125
393216,6.211997874577841,V3,44,0.9090909090909091,0,,0.09881110082202299,325.3153381347656
397312,6.2759843071301775,V3,48,0.9166666666666666,0,,0.09840572999320041,324.70086669921875
401408,6.339562928676605,V3,50,0.92,0,,0.09873168197412731,324.4670104980469
405504,6.403365898132324,V3,52,0.9230769230769231,0,,0.09891115305152604,324.15069580078125
409600,6.46646341085434,V3,56,0.9285714285714286,0,,0.09496808370799334,323.4687805175781
413696,6.52959547440211,V3,58,0.9310344827586207,0,,0.0959421194681085,323.2879638671875
417792,6.5935878674189246,V3,60,0.9333333333333333,0,,0.09226441732321027,322.6772155761719
421888,6.656122632821401,V3,62,0.9354838709677419,0,,0.09593538086999435,322.6155700683594
425984,6.719922578334808,V3,66,0.9393939393939394,0,,0.10175763221691339,322.41644287109375
430080,6.784240063031515,V3,68,0.9411764705882353,0,,0.10251926957636127,322.472900390625
434176,6.8457392930984495,V3,70,0.9428571428571428,0,,0.10357673576574596,322.576171875
438272,6.912463553746542,V3,72,0.9444444444444444,0,,0.10646598670794133,321.9311828613281
442368,6.976892125606537,V3,76,0.9342105263157895,0,,0.10657760135275422,320.1704406738281
446464,7.0390408913294475,V3,78,0.9358974358974359,0,,0.1047981452795858,319.91180419921875
450560,7.1019701838493345,V3,80,0.9375,0,,0.10534369683279704,319.8321838378906
454656,7.166354497273763,V3,84,0.9404761904761905,0,,0.10126845097029116,319.2268371582031
458752,7.229689892133077,V3,86,0.9418604651162791,0,,0.10103806331762312,318.7044982910156
462848,7.294252828756968,V3,88,0.9431818181818182,0,,0.1048702561630506,318.0152282714844
466944,7.357896304130554,V3,90,0.9333333333333333,0,,0.11145536405381504,316.7450866699219
471040,7.422542488574981,V3,94,0.9361702127659575,0,,0.11252106093336435,316.1042175292969
475136,7.487796676158905,V3,96,0.9375,0,,0.11319890657316903,315.895263671875
479232,7.554067738850912,V3,98,0.9387755102040817,0,,0.1131060623689626,315.54937744140625
483328,7.619266653060913,A1,2,1.0,0,,0.2899737388271646,313.9233093261719
487424,7.681804251670838,A1,4,1.0,0,,0.23115715847795215,313.4772033691406
491520,7.745837728182475,A1,6,1.0,0,,0.20836129651375282,313.67303466796875
495616,7.809946950276693,A1,8,1.0,0,,0.19458922887944707,313.8246765136719
499712,7.876673940817515,A1,12,1.0,0,,0.1617210483624764,313.9261779785156
503808,7.940174333254496,A1,14,1.0,0,,0.15411376465526289,313.959716796875
507904,8.002957892417907,A1,16,1.0,0,,0.1514381633895947,314.3236999511719
512000,8.069306576251984,A1,20,1.0,0,,0.14039815868156308,314.9002685546875
516096,8.133497182528178,A1,22,1.0,0,,0.13821886121034943,315.5361328125
520192,8.189096947511038,A1,24,1.0,0,,0.13291832129976835,315.4026794433594
524288,8.251401793956756,A1,26,1.0,0,,0.1304892199397585,315.20733642578125
528384,8.31730697552363,A1,30,1.0,0,,0.1280505104462846,315.5282287597656
532480,8.37970809539159,A1,32,1.0,0,,0.12551781474952983,315.20733642578125
536576,8.442612306276958,A1,34,1.0,0,,0.12709873014634301,315.47161865234375
540672,8.505015695095063,A1,36,1.0,0,,0.12627440382080865,315.2924499511719
544768,8.572195796171824,A1,40,1.0,0,,0.12575698916435257,317.8551940917969
548864,8.635386025905609,A1,42,1.0,0,,0.12581503188036694,318.26458740234375
552960,8.700662779808045,A1,44,1.0,0,,0.1267911407127893,318.6952819824219
557056,8.766258637110392,A1,48,1.0,0,,0.124945157506323,319.12786865234375
561152,8.829749480883281,A1,50,1.0,0,,0.12319413633506744,319.5176086425781
565248,8.892845714092255,A1,52,1.0,0,,0.11362678366710814,319.9720764160156
569344,8.955703596274057,A1,54,1.0,0,,0.1109756206789027,320.39324951171875
573440,9.019810839494069,A1,58,1.0,0,,0.10334115880938083,321.1269226074219
577536,9.084651203950246,A1,60,1.0,0,,0.10331148658734673,321.51251220703125
581632,9.150406086444855,A1,62,1.0,0,,0.10455710714274613,321.3370056152344
585728,9.2147119363149,A1,66,1.0,0,,0.10661809459511427,321.4125061035156
589824,9.2772167523702,A1,68,1.0,0,,0.10650227560538038,321.7070007324219
593920,9.339961779117584,A1,70,1.0,0,,0.10805950803220409,321.9090881347656
598016,9.40405611594518,A1,72,1.0,0,,0.10641383977437809,322.65216064453125
602112,9.470844785372416,A1,76,1.0,0,,0.10198935980577001,323.8304748535156
606208,9.536357867717744,A1,78,1.0,0,,0.10350965408687411,323.7735900878906
610304,9.600679711500804,A1,80,1.0,0,,0.10100691850931892,324.15118408203125
614400,9.666500624020895,A1,84,1.0,0,,0.09820049304546213,325.0414733886719
618496,9.730270584424337,A1,86,0.9883720930232558,0,,0.09822053873076637,325.2433776855469
622592,9.796967422962188,A1,88,0.9886363636363636,0,,0.09527938091141863,326.07708740234375
626688,9.861720895767212,A1,90,0.9888888888888889,0,,0.09455861432642085,327.3711242675781
630784,9.928683590888976,A1,94,0.9893617021276596,0,,0.08923870981517151,328.2508239746094
634880,9.991303038597106,A1,96,0.9791666666666666,0,,0.08922938437459489,328.4315185546875
638976,10.052544371287029,A1,98,0.9795918367346939,0,,0.08742094544097778,328.955322265625
643072,10.116763206322988,A2,0,0.0,0,,nan,329.4642639160156
647168,10.179737464586895,A2,4,1.0,0,,0.12977835017020922,330.0748291015625
651264,10.242021977901459,A2,6,1.0,0,,0.11817452776843614,329.9645690917969
655360,10.306423203150432,A2,8,1.0,0,,0.10370660182925251,330.20562744140625
659456,10.372181363900502,A2,12,1.0,0,,0.09379524027931797,330.745361328125
663552,10.435488327344258,A2,14,1.0,0,,0.10322934938961606,330.6769104003906
667648,10.501561351617177,A2,16,1.0,0,,0.10235029056432608,330.46356201171875
671744,10.566481415430705,A2,18,1.0,0,,0.09522902201361777,330.5008544921875
675840,10.632107957204182,A2,22,1.0,0,,0.09719490856543009,330.85076904296875
679936,10.697173619270325,A2,24,1.0,0,,0.09281314841479367,331.2696838378906
684032,10.760529879728953,A2,26,1.0,0,,0.09493933628769866,331.2474670410156
688128,10.824575531482697,A2,30,1.0,0,,0.09329187120829481,331.0859680175781
692224,10.890936028957366,A2,32,1.0,0,,0.08879951427762178,331.47430419921875
696320,10.956150949001312,A2,34,1.0,0,,0.09268503422818712,331.08966064453125
700416,11.020275898774464,A2,36,1.0,0,,0.09463929313205899,331.94793701171875
704512,11.086617195606232,A2,40,1.0,0,,0.09554834366193096,331.8514709472656
708608,11.15064305861791,A2,42,1.0,0,,0.09637024112202473,331.5852355957031
712704,11.214994474252064,A2,44,1.0,0,,0.09547258247836421,331.0538635253906
716800,11.280588150024414,A2,48,1.0,0,,0.09459334622873938,331.2999267578125
720896,11.34232945839564,A2,50,1.0,0,,0.092471509220398,330.97113037109375
724992,11.407435353597005,A2,52,1.0,0,,0.09191985732970984,330.97039794921875
729088,11.472406117121379,A2,54,1.0,0,,0.08757783406026227,331.2206115722656
733184,11.53683071533839,A2,58,1.0,0,,0.08743192101240908,331.1810607910156
737280,11.59856293996175,A2,60,1.0,0,,0.08764905000102714,331.4735107421875
741376,11.664000908533732,A2,62,0.9838709677419355,0,,0.08831571863133661,330.55987548828125
745472,11.727388183275858,A2,64,0.984375,0,,0.08596539708513831,330.5357360839844
749568,11.791780332724253,A2,68,0.9852941176470589,0,,0.0848105441543845,330.4243469238281
753664,11.855988427003224,A2,70,0.9857142857142858,0,,0.08089224602602968,330.54339599609375
757760,11.921149810155233,A2,72,0.9861111111111112,0,,0.08053277379250347,330.2961730957031
761856,11.985252145926157,A2,76,0.9868421052631579,0,,0.07977135269979754,330.6301574707031
765952,12.048159245649973,A2,78,0.9871794871794872,0,,0.07821870620997828,330.8084411621094
770048,12.111144403616587,A2,80,0.9875,0,,0.0795098324160034,330.7561340332031
774144,12.174142432212829,A2,82,0.9878048780487805,0,,0.08260121758099104,330.740234375
778240,12.2364138007164,A2,86,0.9883720930232558,0,,0.07712218225863608,330.35626220703125
782336,12.300175031026205,A2,88,0.9886363636363636,0,,0.07767516714585242,330.1368713378906
786432,12.363585460186005,A2,90,0.9888888888888889,0,,0.07721951907041913,329.9024963378906
790528,12.430872706572215,A2,94,0.9893617021276596,0,,0.07834765125005774,330.14239501953125
794624,12.495263334115347,A2,96,0.9895833333333334,0,,0.0797409375602244,330.3543701171875
798720,12.559240615367889,A2,98,0.9897959183673469,0,,0.07875249395619605,330.003662109375
802816,12.62475545803706,A3,0,0.0,0,,nan,329.7713317871094
806912,12.692075026035308,A3,4,1.0,0,,0.06157645305883719,330.26422119140625
811008,12.756096537907919,A3,6,1.0,0,,0.058528882404587534,330.271240234375
815104,12.821078379948935,A3,8,1.0,0,,0.07326175518598,330.07586669921875
819200,12.886364607016246,A3,12,1.0,0,,0.07569753257856486,329.6180419921875
823296,12.951349357763926,A3,14,1.0,0,,0.07411640342629511,329.2276611328125
827392,13.01509331067403,A3,16,1.0,0,,0.06793047461844814,329.6417541503906
831488,13.078089066346486,A3,18,1.0,0,,0.07029804436858988,329.4217834472656
835584,13.143293337027233,A3,22,1.0,0,,0.07492406045985414,329.2911376953125
839680,13.20666884581248,A3,24,1.0,0,,0.07526443280110924,328.9531555175781
843776,13.270045638084412,A3,26,1.0,0,,0.08279281289124608,328.82366943359375
847872,13.333640241622925,A3,28,1.0,0,,0.08926134289206684,328.958251953125
851968,13.399872517585754,A3,32,1.0,0,,0.08877206349006517,328.6214904785156
856064,13.466095745563507,A3,34,1.0,0,,0.08724165310991662,328.4117431640625
860160,13.52903105020523,A3,36,1.0,0,,0.08565700384473009,327.9125671386719
864256,13.596426030000051,A3,40,1.0,0,,0.0905017136568957,328.20684814453125
868352,13.663042684396109,A3,42,1.0,0,,0.08801766605874686,328.1209716796875
872448,13.727606670061748,A3,44,1.0,0,,0.08789843143409559,328.009521484375
876544,13.790893721580506,A3,46,1.0,0,,0.08568363310963649,327.28985595703125
880640,13.868063819408416,A3,50,1.0,0,,0.08580578006530694,326.8808898925781
884736,13.930326096216838,A3,52,1.0,0,,0.08561655428828409,325.88482666015625
888832,13.99527004957199,A3,54,1.0,0,,0.08691490774540292,325.8346252441406
892928,14.060398956139883,A3,58,1.0,0,,0.08745183448433387,325.57275390625
897024,14.126701891422272,A3,60,1.0,0,,0.08793227332555553,325.2596435546875
901120,14.189107060432434,A3,62,1.0,0,,0.08883527343787258,326.3282165527344
905216,14.252619087696075,A3,64,1.0,0,,0.09103145211590694,325.6672058105469
909312,14.317240615685781,A3,68,1.0,0,,0.09287235796539633,326.1378479003906
913408,14.381020816167196,A3,70,1.0,0,,0.09312901136333679,325.61767578125
917504,14.446992723147074,A3,72,1.0,0,,0.0944848044247611,325.26007080078125
921600,14.511685971419016,A3,76,1.0,0,,0.09406612341414827,325.1649169921875
925696,14.573726816972096,A3,78,1.0,0,,0.09144205163818682,325.2403564453125
929792,14.637568775812785,A3,80,1.0,0,,0.08964848173283642,324.8505554199219
933888,14.701649844646454,A3,82,1.0,0,,0.08895080720562035,324.7775573730469
937984,14.767302227020263,A3,86,1.0,0,,0.09047374952514034,324.9009094238281
942080,14.83031085729599,A3,88,1.0,0,,0.08759192923535593,324.6896667480469
946176,14.896774693330128,A3,90,1.0,0,,0.08521457868018516,324.6556091308594
950272,14.959973919391633,A3,92,1.0,0,,0.08494541327878878,324.6268310546875
954368,15.024751019477844,A3,96,1.0,0,,0.08528105927637882,324.4445495605469
958464,15.088659318288167,A3,98,1.0,0,,0.0849163072023876,324.18634033203125
962560,15.153602349758149,A4,0,0.0,0,,nan,324.9308166503906
966656,15.219589181741078,A4,4,1.0,0,,0.08302936747952572,324.0917053222656
970752,15.2831169962883,A4,6,1.0,0,,0.07482493450205634,324.1630554199219
974848,15.347638010978699,A4,8,1.0,0,,0.07580047992482797,324.36248779296875
978944,15.413431072235108,A4,10,1.0,0,,0.08405392200403554,324.16168212890625
983040,15.478331847985585,A4,14,1.0,0,,0.07511112419323851,324.22906494140625
987136,15.540834788481394,A4,16,1.0,0,,0.06982275739179888,323.7535095214844
991232,15.604836730162303,A4,18,1.0,0,,0.07649806368824012,323.02520751953125
995328,15.671258544921875,A4,22,1.0,0,,0.0697465313931609,322.37762451171875
999424,15.734337552388508,A4,24,1.0,0,,0.06933281305483725,322.4312438964844
1003520,15.798821580410003,A4,26,1.0,0,,0.0702592613354596,322.7661437988281
1007616,15.863288382689158,A4,28,1.0,0,,0.06875546764146812,322.6153564453125
1011712,15.928262555599213,A4,32,0.96875,0,,0.0671931395123323,321.8360290527344
1015808,15.992559226353963,A4,34,0.9705882352941176,0,,0.06831401894862947,321.9739990234375
1019904,16.057125846544903,A4,36,0.9722222222222222,0,,0.07158096204188474,321.9978942871094
1024000,16.121780320008597,A4,40,0.975,0,,0.07011823313617152,321.2242736816406
1028096,16.186039892832436,A4,42,0.9761904761904762,0,,0.06832702134209366,321.0180358886719
1032192,16.24891664981842,A4,44,0.9772727272727273,0,,0.0679642911861811,321.1953430175781
1036288,16.314582987626395,A4,46,0.9782608695652174,0,,0.06837734212699587,321.9830627441406
1040384,16.380585285027824,A4,50,0.98,0,,0.0682773898533973,321.980712890625
1044480,16.4431994954745,A4,52,0.9807692307692307,0,,0.06870303177305014,322.60906982421875
1048576,16.506823813915254,A4,54,0.9814814814814815,0,,0.06985240549384863,322.3882141113281
1052672,16.569757997989655,A4,56,0.9821428571428571,0,,0.07364218010203454,322.37310791015625
1056768,16.63537230491638,A4,60,0.9833333333333333,0,,0.07698257857451118,321.3214111328125
1060864,16.699543062845866,A4,62,0.9838709677419355,0,,0.079062544075938,321.42742919921875
1064960,16.761671113967896,A4,64,0.984375,0,,0.08600508598358153,321.87384033203125
1069056,16.82853874762853,A4,68,0.9852941176470589,0,,0.08703814056906346,321.2529296875
1073152,16.893726694583894,A4,70,0.9857142857142858,0,,0.09058158936306178,321.4526672363281
1077248,16.958509345849354,A4,72,0.9861111111111112,0,,0.09149360107217668,321.69171142578125
1081344,17.02498747507731,A4,74,0.9864864864864865,0,,0.09395642310214562,321.4462585449219
1085440,17.089965267976126,A4,78,0.9871794871794872,0,,0.09885089470360647,320.97247314453125
1089536,17.154362559318542,A4,80,0.9875,0,,0.1016831067629866,321.3008117675781
1093632,17.21798497835795,A4,82,0.9878048780487805,0,,0.10245263293335512,320.9286804199219
1097728,17.282225692272185,A4,86,0.9883720930232558,0,,0.10225155880170973,320.79864501953125
1101824,17.345779705047608,A4,88,0.9886363636363636,0,,0.10391397588788052,320.8924865722656
1105920,17.410912362734475,A4,90,0.9888888888888889,0,,0.10369588367268548,320.7548522949219
1110016,17.47512621084849,A4,92,0.9891304347826086,0,,0.11223006628791538,320.6005859375
1114112,17.541624267896015,A4,96,0.9895833333333334,0,,0.11549705989689371,320.3154602050781
1118208,17.605907130241395,A4,98,0.9897959183673469,0,,0.1137668344238027,320.4355163574219
1122304,17.672955214977264,C1,0,0.0,0,,nan,319.9663391113281
1126400,17.73861016432444,C1,4,1.0,0,,0.09772535985247188,320.2154235839844
1130496,17.80381362438202,C1,6,1.0,0,,0.08030956307212438,320.17596435546875
1134592,17.869713060061137,C1,8,1.0,0,,0.0896848474691958,319.758544921875
1138688,17.93335744937261,C1,10,1.0,0,,0.08790181802433121,319.9705810546875
1142784,18.000087201595306,C1,14,1.0,0,,0.08279813370139026,320.6151123046875
1146880,18.064136783281963,C1,16,1.0,0,,0.08663287106401463,320.21649169921875
1150976,18.128206475575766,C1,18,1.0,0,,0.0957269721306827,320.4559326171875
1155072,18.19286326567332,C1,20,1.0,0,,0.09508303853375208,320.5801696777344
1159168,18.25905190706253,C1,24,1.0,0,,0.08961970424177168,320.5713195800781
1163264,18.323584294319154,C1,26,1.0,0,,0.09091696966004587,320.28240966796875
1167360,18.389608041445413,C1,28,1.0,0,,0.08877357462103541,320.3995361328125
1171456,18.456289327144624,C1,32,1.0,0,,0.0872954331738171,321.2362060546875
1175552,18.520206673940024,C1,34,1.0,0,,0.08642329452891187,321.3765563964844
1179648,18.583386651674907,C1,36,1.0,0,,0.0868228622636342,321.45660400390625
1183744,18.64676029284795,C1,38,1.0,0,,0.08584902116273617,321.790771484375
1187840,18.711758887767793,C1,42,1.0,0,,0.0838110613717267,322.6036071777344
1191936,18.777325089772543,C1,44,1.0,0,,0.08524852752191701,322.5702209472656
1196032,18.84131932258606,C1,46,1.0,0,,0.0844914199928978,322.39862060546875
1200128,18.90331542889277,C1,50,1.0,0,,0.08425009461301539,322.6158142089844
1204224,18.96645321846008,C1,52,1.0,0,,0.08179518364626044,322.8457946777344
1208320,19.030752058823904,C1,54,1.0,0,,0.0834186048816785,322.6811828613281
1212416,19.093283899625142,C1,56,1.0,0,,0.08279369511038073,322.3067321777344
1216512,19.159640502929687,C1,60,1.0,0,,0.08162168779123519,322.8556213378906
1220608,19.22531785170237,C1,62,1.0,0,,0.08246181919885168,322.84173583984375
1224704,19.288156306743623,C1,64,1.0,0,,0.08336234822485586,322.6732482910156
1228800,19.352916800975798,C1,68,1.0,0,,0.07940526974162893,322.9843444824219
1232896,19.416541345914204,C1,70,1.0,0,,0.07996517935749523,323.2310791015625
1236992,19.481388791402182,C1,72,1.0,0,,0.08070551288419196,323.26080322265625
1241088,19.546409475803376,C1,74,1.0,0,,0.08006307668527697,323.34619140625
1245184,19.610972543557484,C1,78,1.0,0,,0.07686522785969388,323.6167907714844
1249280,19.675021274884543,C1,80,1.0,0,,0.07605016617235094,323.3808898925781
1253376,19.738241612911224,C1,82,1.0,0,,0.07687319368036753,323.5932312011719
1257472,19.802470831076302,C1,84,1.0,0,,0.07754570653905134,323.4107360839844
1261568,19.867375795046488,C1,88,1.0,0,,0.08014692528336567,323.3830871582031
1265664,19.93094157775243,C1,90,1.0,0,,0.08063582079244086,323.1636047363281
1269760,19.99440178076426,C1,92,1.0,0,,0.08003934576869326,323.3175964355469
1273856,20.057450425624847,C1,96,1.0,0,,0.0788883090435293,323.2359924316406
1277952,20.12060478528341,C1,98,1.0,0,,0.07630482800885069,323.319580078125
1282048,20.184136311213177,C1,100,1.0,0,,0.07656343243652465,323.57354736328125
1286144,20.247435025374095,C1,102,1.0,0,,0.07518377763356007,323.6515808105469
1290240,20.3145232240359,C1,106,1.0,0,,0.0795104856128976,323.9314270019531
1294336,20.381034473578136,C1,108,1.0,0,,0.07746118224163019,324.2177429199219
1298432,20.443999485174814,C1,110,1.0,0,,0.07631164231972293,324.166748046875
1302528,20.5094739596049,C1,114,1.0,0,,0.07687050384606992,323.8124084472656
1306624,20.573465915520988,R1,0,0.0,0,,nan,324.6240539550781
1310720,20.63777626355489,R1,2,1.0,0,,0.09929061158622154,325.25738525390625
1314816,20.702776896953583,R1,4,1.0,0,,0.08125409999050781,325.13372802734375
1318912,20.767884973684946,R1,8,1.0,0,,0.07152166869988807,323.8744201660156
1323008,20.831649669011433,R1,10,1.0,0,,0.07487777048392985,323.2665100097656
1327104,20.891950885454815,R1,12,1.0,0,,0.07189751473215485,323.1338195800781
1331200,20.95519562959671,R1,16,1.0,0,,0.07228649185509806,322.7776794433594
1335296,21.018805225690205,R1,18,1.0,0,,0.0700230145348802,322.97259521484375
1339392,21.08268018166224,R1,20,1.0,0,,0.06782109935211782,322.5406188964844
1343488,21.142368642489114,R1,22,1.0,0,,0.07550110181790663,322.25152587890625
1347584,21.210025719801585,R1,26,1.0,0,,0.08639419257532269,322.1968688964844
1351680,21.27345814704895,R1,28,1.0,0,,0.08569109907558138,322.3765563964844
1355776,21.337427111466727,R1,30,1.0,0,,0.09116958622039727,322.1073303222656
1359872,21.400871785481772,R1,32,1.0,0,,0.09829791326037385,321.5386047363281
1363968,21.468273842334746,R1,36,1.0,0,,0.10062240630157564,320.28399658203125
1368064,21.53046114842097,R1,38,1.0,0,,0.10542974212789939,319.8929748535156
