timesteps,wall_min,level,episodes_at_level,success_rate,fail_rate,top_failure,final_abs_heading_err,ep_rew_mean
1355776,22.867030946413674,A1,46,1.0,0,,0.054265820667126034,293.0750732421875
1359872,22.937843441963196,A1,50,1.0,0,,0.05465281041708657,294.0260925292969
1363968,23.007800869146983,A1,52,1.0,0,,0.05579466760510762,294.19476318359375
1368064,23.074474561214448,A1,54,1.0,0,,0.05332907224209173,294.5023498535156
1372160,23.139254399140675,A1,56,1.0,0,,0.05704692435324908,294.20703125
1376256,23.208810198307038,A1,60,1.0,0,,0.056341972344309495,293.977294921875
1380352,23.275704729557038,A1,62,1.0,0,,0.05683824085400424,294.4314880371094
1384448,23.34127471049627,A1,64,1.0,0,,0.05336618936117496,295.0189208984375
1388544,23.40964045524597,A1,68,1.0,0,,0.05060069134245275,294.632080078125
1392640,23.47692716916402,A1,70,1.0,0,,0.05291672262508051,294.7250671386719
1396736,23.544871544837953,A1,72,1.0,0,,0.0542557967574988,294.29705810546875
1400832,23.613528998692832,A1,74,1.0,0,,0.056987749158219074,294.42657470703125
1404928,23.6829496661822,A1,78,1.0,0,,0.05861665184201975,294.3222961425781
1409024,23.750830856959023,A1,80,1.0,0,,0.058161999150633574,294.344970703125
1413120,23.81602820555369,A1,82,1.0,0,,0.05985504611011443,294.091552734375
1417216,23.88113630215327,A1,84,1.0,0,,0.06018857872873589,294.5798645019531
1421312,23.95072793563207,A1,88,1.0,0,,0.06001274299879959,294.7913818359375
1425408,24.01815069913864,A1,90,1.0,0,,0.05788907058220964,294.44970703125
1429504,24.08593682050705,A1,92,1.0,0,,0.05651672618579063,294.7309265136719
1433600,24.1561683456103,A1,96,1.0,0,,0.05777056651513036,295.6249084472656
1437696,24.223159178098044,A1,98,1.0,0,,0.05753445242813839,295.80987548828125
1441792,24.2893283089002,A2,0,0.0,0,,nan,296.2348327636719
1445888,24.355887913703917,A2,2,1.0,0,,0.0382259646636669,296.1761779785156
1449984,24.424853189786276,A2,6,1.0,0,,0.04917258822811791,296.45526123046875
1454080,24.4912455479304,A2,8,1.0,0,,0.04709798279094857,295.807861328125
1458176,24.557756141821542,A2,10,1.0,0,,0.04606540297810646,295.9277038574219
1462272,24.627103292942046,A2,14,1.0,0,,0.05371499697369865,295.01849365234375
1466368,24.694374163945515,A2,16,1.0,0,,0.05357210902669407,293.7103271484375
1470464,24.759899946053824,A2,18,1.0,0,,0.05143776587555552,293.76824951171875
1474560,24.823968160152436,A2,20,1.0,0,,0.04826860500500825,293.9717102050781
1478656,24.89394789536794,A2,24,1.0,0,,0.04512605394778927,293.99249267578125
1482752,24.96184274752935,A2,26,1.0,0,,0.05153169413537452,293.7006530761719
1486848,25.02703404823939,A2,28,1.0,0,,0.05249593771341602,293.6008605957031
1490944,25.094978666305543,A2,32,1.0,0,,0.05127889168007982,293.55633544921875
1495040,25.160594030221304,A2,34,1.0,0,,0.04975425745915159,292.8828430175781
1499136,25.227769192059835,A2,36,1.0,0,,0.04905619743210218,293.1625061035156
1503232,25.292201805114747,A2,38,1.0,0,,0.050205824336346044,293.0597839355469
1507328,25.361341691017152,A2,42,1.0,0,,0.0510783218446267,293.1358337402344
1511424,25.42901078859965,A2,44,1.0,0,,0.05032490767721199,292.0590515136719
1515520,25.49471081495285,A2,46,1.0,0,,0.05136432094434401,292.1181335449219
1519616,25.563222841421762,A2,48,1.0,0,,0.051056826592443594,291.823486328125
1523712,25.636466697851816,A2,52,1.0,0,,0.05097784568221151,290.9164733886719
1527808,25.706412760416665,A2,54,1.0,0,,0.049328139254972925,291.13958740234375
1531904,25.774670775731405,A2,56,1.0,0,,0.04869497072836126,291.44635009765625
1536000,25.8484570423762,A2,60,1.0,0,,0.04946417856014563,292.19024658203125
1540096,25.91833699941635,A2,62,1.0,0,,0.04680764239935968,291.15545654296875
1544192,25.987292484442392,A2,64,1.0,0,,0.04619639406631961,290.2564697265625
1548288,26.056358071168265,A2,66,1.0,0,,0.04643595429038015,290.6599426269531
1552384,26.128868516286214,A2,70,1.0,0,,0.0510393228774953,291.107666015625
1556480,26.194882321357728,A2,72,1.0,0,,0.051656297821102155,291.8235778808594
1560576,26.261395025253297,A2,74,1.0,0,,0.05321806407022905,291.805908203125
1564672,26.33027040163676,A2,78,1.0,0,,0.049158459561849666,292.0898742675781
1568768,26.39815978606542,A2,80,1.0,0,,0.04820303634314399,292.3813781738281
1572864,26.46492396593094,A2,82,1.0,0,,0.04948123879271946,292.7817077636719
1576960,26.53120821317037,A2,84,1.0,0,,0.05076625337858132,292.8263854980469
1581056,26.60033532778422,A2,88,1.0,0,,0.04961372898809344,292.72540283203125
1585152,26.666634941101073,A2,90,1.0,0,,0.04943764907079896,293.1415100097656
1589248,26.7343034585317,A2,92,1.0,0,,0.048035854772691094,293.1474304199219
1593344,26.802878971894582,A2,96,1.0,0,,0.04862051173840342,292.9656982421875
1597440,26.868565730253856,A2,98,1.0,0,,0.04827776369865546,292.2203369140625
1601536,26.937172929445904,A3,0,0.0,0,,nan,292.0990905761719
1605632,27.005576884746553,A3,2,1.0,0,,0.025482972525892933,292.292724609375
1609728,27.076677580674488,A3,6,1.0,0,,0.0417952688928267,291.28759765625
1613824,27.144105895360312,A3,8,1.0,0,,0.04037623615979413,290.7569274902344
1617920,27.216557292143502,A3,10,1.0,0,,0.04562133308679108,290.46307373046875
1622016,27.29060924053192,A3,12,1.0,0,,0.04811628452649597,290.83026123046875
1626112,27.36493151585261,A3,16,1.0,0,,0.04795852753916141,292.0975646972656
1630208,27.43618327776591,A3,18,1.0,0,,0.04559833777119455,292.0450439453125
1634304,27.50505158106486,A3,20,1.0,0,,0.04425790759588768,291.63818359375
1638400,27.580434608459473,A3,24,1.0,0,,0.04409471047246324,291.1080017089844
1642496,27.651655765374503,A3,26,1.0,0,,0.0414527102829168,291.8403625488281
1646592,27.722877792517345,A3,28,1.0,0,,0.04264723015967028,291.7850036621094
1650688,27.791428136825562,A3,30,1.0,0,,0.04258370093070892,291.974609375
1654784,27.862601832548776,A3,34,1.0,0,,0.04408015904122303,292.9215087890625
1658880,27.928673283259073,A3,36,1.0,0,,0.04437516140364542,292.91119384765625
1662976,27.992579929033916,A3,38,1.0,0,,0.045896129176319966,293.4428405761719
1667072,28.060127282142638,A3,42,1.0,0,,0.04535646794501661,293.50439453125
1671168,28.128830484549205,A3,44,1.0,0,,0.045680122387448646,294.4971008300781
1675264,28.1932007988294,A3,46,1.0,0,,0.046195100998582664,294.5464782714844
1679360,28.25924269358317,A3,48,1.0,0,,0.0468158145390433,294.72515869140625
1683456,28.327963320414224,A3,52,1.0,0,,0.047070726658847165,294.73883056640625
1687552,28.393321061134337,A3,54,1.0,0,,0.046008959682888886,294.62042236328125
1691648,28.461783401171367,A3,56,1.0,0,,0.04784618524068584,294.7938232421875
1695744,28.532380429903665,A3,60,1.0,0,,0.048583625505023986,293.982421875
1699840,28.59854354461034,A3,62,1.0,0,,0.04773639164195373,295.1540222167969
1703936,28.664364449183147,A3,64,1.0,0,,0.04629535604187027,295.6548156738281
1708032,28.73144915898641,A3,66,1.0,0,,0.04745505786009886,295.63360595703125
1712128,28.801602065563202,A3,70,1.0,0,,0.049052548531269904,295.58038330078125
1716224,28.867047770818075,A3,72,1.0,0,,0.048607487746239145,295.5321044921875
1720320,28.935303477446237,A3,74,1.0,0,,0.048928447034003,295.5057373046875
1724416,29.003118538856505,A3,76,1.0,0,,0.05085663332981369,295.1659240722656
1728512,29.071315463383993,A3,80,1.0,0,,0.05193189063219251,294.5413818359375
1732608,29.135536336898802,A3,82,1.0,0,,0.051652716302477586,294.1680603027344
1736704,29.201794358094535,A3,84,1.0,0,,0.0517327063355134,294.0796203613281
1740800,29.271256347497303,A3,88,1.0,0,,0.051209785551491506,293.94842529296875
1744896,29.337433445453645,A3,90,1.0,0,,0.05245859029930898,293.7797546386719
1748992,29.404892337322234,A3,92,1.0,0,,0.05296283189492407,293.50042724609375
1753088,29.47403599421183,A3,94,1.0,0,,0.052543085905862694,293.89544677734375
1757184,29.544265445073446,A3,98,1.0,0,,0.05035789984959045,294.3587951660156
1761280,29.610814809799194,A4,0,0.0,0,,nan,294.2703552246094
1765376,29.680060720443727,A4,2,1.0,0,,0.04077416226647301,294.28948974609375
1769472,29.75080663760503,A4,6,1.0,0,,0.04019946543521039,294.833984375
1773568,29.81740644375483,A4,8,1.0,0,,0.043541781400119106,295.5933532714844
1777664,29.885793598492942,A4,10,1.0,0,,0.04484991395940341,295.7036437988281
1781760,29.955773011843362,A4,12,1.0,0,,0.05034869542249609,296.0585021972656
1785856,30.0273223956426,A4,16,1.0,0,,0.05411021784680248,295.6854248046875
1789952,30.09308006366094,A4,18,1.0,0,,0.05507875333638642,295.59637451171875
1794048,30.158983675638833,A4,20,1.0,0,,0.05393422279399331,295.45770263671875
1798144,30.227892784277596,A4,24,1.0,0,,0.05265385802126173,295.5349426269531
1802240,30.298558354377747,A4,26,1.0,0,,0.053323312011366614,295.1754150390625
1806336,30.36650591691335,A4,28,1.0,0,,0.051023947120960145,295.02459716796875
1810432,30.439176897207897,A4,30,1.0,0,,0.05014258930223718,294.90850830078125
1814528,30.508047997951508,A4,34,1.0,0,,0.04702137825756585,293.9578552246094
1818624,30.575030263264974,A4,36,1.0,0,,0.04964629285734487,293.4670104980469
1822720,30.642908970514934,A4,38,1.0,0,,0.04965998912030008,293.1235046386719
1826816,30.71311486562093,A4,40,1.0,0,,0.048600353353439374,292.8951416015625
1830912,30.78365275859833,A4,44,1.0,0,,0.04741026249303734,292.46270751953125
1835008,30.851857844988505,A4,46,1.0,0,,0.04780439642147025,291.8081970214844
1839104,30.91891304254532,A4,48,1.0,0,,0.04753054098891463,291.5657958984375
1843200,30.994861233234406,A4,52,1.0,0,,0.047160960259610224,291.87139892578125
1847296,31.06385139624278,A4,54,1.0,0,,0.04792871901501016,291.6731872558594
1851392,31.133485678831736,A4,56,1.0,0,,0.04747577931694124,291.4952392578125
1855488,31.20691346724828,A4,58,1.0,0,,0.04641149758477681,291.5792541503906
1859584,31.28573996623357,A4,62,1.0,0,,0.04566996649488729,290.5497131347656
1863680,31.375517308712006,A4,64,1.0,0,,0.0444371411395754,290.32989501953125
1867776,31.45221082766851,A4,66,1.0,0,,0.045045918991183244,290.0342712402344
1871872,31.521225480238595,A4,70,1.0,0,,0.04527964494409517,289.55682373046875
1875968,31.588251713911692,A4,72,1.0,0,,0.0453798909554908,289.0794677734375
1880064,31.655695343017577,A4,74,1.0,0,,0.044291626904762044,288.793701171875
1884160,31.72100265820821,A4,76,1.0,0,,0.0441587155853594,289.0411682128906
1888256,31.79058052698771,A4,80,1.0,0,,0.045390008925502344,288.7033996582031
1892352,31.856531393527984,A4,82,1.0,0,,0.04576372270389129,288.7026062011719
1896448,31.937219540278118,A4,84,1.0,0,,0.04707779704296655,288.5674743652344
1900544,32.00615629355113,A4,88,1.0,0,,0.046229547079486795,288.2005310058594
1904640,32.07772611379623,A4,90,1.0,0,,0.04732210683119419,287.46490478515625
1908736,32.14655862649282,A4,92,1.0,0,,0.04730822075689559,287.4103088378906
1912832,32.210746661822,A4,94,1.0,0,,0.04800500077948613,287.0162353515625
1916928,32.29300244251887,A4,98,1.0,0,,0.046259287703563245,286.204833984375
1921024,32.36559236844381,C1,0,0.0,0,,nan,286.00042724609375
1925120,32.43695553938548,C1,2,1.0,0,,0.06042239910272684,285.2750549316406
1929216,32.50203200976054,C1,4,1.0,0,,0.04462463358770208,285.662353515625
1933312,32.57070341507594,C1,8,1.0,0,,0.03133484609073012,285.6512451171875
1937408,32.64252786238988,C1,10,1.0,0,,0.02816767402031246,285.51446533203125
1941504,32.72402817408244,C1,12,1.0,0,,0.030678550135931165,285.3622131347656
1945600,32.799345469474794,C1,16,1.0,0,,0.03237651849128542,285.13763427734375
1949696,32.871840596199036,C1,18,1.0,0,,0.03719733719510722,284.8704833984375
1953792,32.94404713710149,C1,20,1.0,0,,0.039664536853997664,285.2001037597656
1957888,33.00791526635488,C1,22,1.0,0,,0.03717766009021178,285.18145751953125
1961984,33.074685939153035,C1,26,1.0,0,,0.03727340239273687,285.22491455078125
1966080,33.13718703190486,C1,28,1.0,0,,0.03787439808741988,285.205810546875
1970176,33.201981500784555,C1,30,1.0,0,,0.03832910333165026,285.3847351074219
1974272,33.26850962638855,C1,34,1.0,0,,0.03830323293999543,286.0065002441406
1978368,33.3331779162089,C1,36,1.0,0,,0.04002117470061048,286.2256164550781
1982464,33.397092417875925,C1,38,1.0,0,,0.039241544474496376,286.2662353515625
1986560,33.461221941312154,C1,40,1.0,0,,0.04034744905701797,286.177978515625
1990656,33.526335350672404,C1,44,1.0,0,,0.04100235007016135,286.4384460449219
1994752,33.58880784114202,C1,46,1.0,0,,0.040262036090318185,286.8289489746094
1998848,33.65321102142334,C1,48,1.0,0,,0.041169957658269994,286.8609619140625
2002944,33.71946147680283,C1,52,1.0,0,,0.04044937888884277,287.0155029296875
2007040,33.784488479296364,C1,54,1.0,0,,0.041187116930699756,286.9888000488281
2011136,33.849750351905826,C1,56,1.0,0,,0.0414478857115229,286.96856689453125
2015232,33.91485091845195,C1,58,1.0,0,,0.04296734025816448,287.41717529296875
2019328,33.983618795871735,C1,62,1.0,0,,0.04308920496889364,288.09844970703125
2023424,34.052678962548576,C1,64,1.0,0,,0.04328406940371824,288.383544921875
2027520,34.11853717565536,C1,66,1.0,0,,0.04405267238709204,288.4537048339844
2031616,34.182843724886574,C1,68,1.0,0,,0.04211863578123694,288.4317932128906
2035712,34.25111365715663,C1,72,1.0,0,,0.04318956030203463,289.0224304199219
2039808,34.315310351053874,C1,74,1.0,0,,0.0438203668548126,289.00146484375
2043904,34.3806278069814,C1,76,1.0,0,,0.045272449411230584,289.1648864746094
2048000,34.447274196147916,C1,80,1.0,0,,0.04511703356740537,289.60675048828125
2052096,34.510790808995566,C1,82,1.0,0,,0.0446318995695675,289.6209716796875
2056192,34.57720813353856,C1,84,1.0,0,,0.044119861660694114,289.59661865234375
2060288,34.666479512055716,C1,86,1.0,0,,0.04418181723686848,289.9576721191406
2064384,34.744203543663026,C1,90,1.0,0,,0.04357154574310835,290.5653381347656
2068480,34.81735583543777,C1,92,1.0,0,,0.0427623049006254,290.67413330078125
2072576,34.89368972380956,C1,94,1.0,0,,0.04387611741250362,290.68359375
2076672,34.96264277299245,C1,98,1.0,0,,0.04399661757898818,291.1246032714844
2080768,35.02847415606181,R1,0,0.0,0,,nan,291.21282958984375
2084864,35.1067801117897,R1,2,1.0,0,,0.0830588992532384,291.548583984375
2088960,35.188089275360106,R1,4,1.0,0,,0.0653291641510112,291.0531311035156
2093056,35.28485447963079,R1,8,1.0,0,,0.056907157847109424,290.2505798339844
2097152,35.35512384970983,R1,10,1.0,0,,0.057952804272737524,289.6239318847656
2101248,35.425055487950644,R1,12,1.0,0,,0.05326907001542184,289.26593017578125
2105344,35.496299505233765,R1,16,1.0,0,,0.06319761688044134,288.3643493652344
2109440,35.561461273829146,R1,18,1.0,0,,0.062212808411489066,287.83270263671875
2113536,35.62705272436142,R1,20,1.0,0,,0.0660881966269569,287.2875671386719
2117632,35.696260186036426,R1,22,1.0,0,,0.06370566112296672,287.1089172363281
2121728,35.76607813040415,R1,26,1.0,0,,0.0642452156279678,286.41693115234375
2125824,35.83305046955744,R1,28,1.0,0,,0.065649139747892,285.76385498046875
2129920,35.90007999738057,R1,30,1.0,0,,0.06690270287998376,284.9970397949219
2134016,35.967552399635316,R1,32,1.0,0,,0.06689437423608446,284.8765869140625
2138112,36.036333946386975,R1,36,1.0,0,,0.06485188919123994,284.2929382324219
2142208,36.1011895775795,R1,38,1.0,0,,0.0666319620798535,283.878173828125
2146304,36.16811008850733,R1,40,1.0,0,,0.06921301098583851,283.1912536621094
2150400,36.237258064746854,R1,44,1.0,0,,0.06997045476266878,282.0508728027344
2154496,36.30048685471217,R1,46,1.0,0,,0.07194531475232008,281.59735107421875
2158592,36.36544378201167,R1,48,1.0,0,,0.07436268931355501,280.92181396484375
2162688,36.42983499765396,R1,50,1.0,0,,0.07374670630253127,280.3487243652344
2166784,36.498593763510385,R1,54,1.0,0,,0.07439134783572066,279.44781494140625
2170880,36.562384096781415,R1,56,1.0,0,,0.07482391875327728,278.8837585449219
2174976,36.627891604105635,R1,58,1.0,0,,0.07545033304357567,278.259765625
2179072,36.69938328266144,R1,62,1.0,0,,0.07833535716705434,276.5465087890625
2183168,36.76693893671036,R1,64,1.0,0,,0.07683881407014383,276.17266845703125
2187264,36.83162239789963,R1,66,1.0,0,,0.07749429875977462,275.4729309082031
2191360,36.897898344198865,R1,68,1.0,0,,0.07843568224646283,275.2242126464844
2195456,36.96631081104279,R1,72,1.0,0,,0.07759556134009216,274.1719665527344
2199552,37.03044784069061,R1,74,1.0,0,,0.07732321788952483,273.6016540527344
2203648,37.09458745320638,R1,76,1.0,0,,0.0761891058046448,273.17254638671875
2207744,37.160975162188215,R1,80,1.0,0,,0.07636253399922427,272.6463928222656
2211840,37.22674812078476,R1,82,1.0,0,,0.08174782973834827,271.4285888671875
2215936,37.28865007956823,R1,84,1.0,0,,0.0846420596550293,270.7572326660156
2220032,37.35324519077937,R1,86,1.0,0,,0.08372788219730108,270.2035217285156
2224128,37.42138659954071,R1,90,1.0,0,,0.08259052412690433,269.4458923339844
2228224,37.48689519166946,R1,92,1.0,0,,0.08011014945889183,268.95367431640625
2232320,37.552240705490114,R1,94,1.0,0,,0.08028884609295099,268.6477966308594
2236416,37.61755169630051,R1,96,1.0,0,,0.07968240585328647,268.2814636230469
